"Time","T0421","","T0421","","T0421","","T0421","","T0421","","T0421","","T0421",""
"and","10.00","","400.00","","430.00","","500.00","","515.00","","550.00","","750.00",""
"Date","Pioggia (mm)","","Temp. aria (°C)","","Umid.relat. aria (%)","","Dir. Vento (°)","","Vel. Vento (m/s)","","Pressione atm. (hPa)","","Rad.Sol.Tot. (kJ/m2)",""
"","Total","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Mean","Qual","Total","Qual"
00:00:00 01/12/2022,       103.0,      1,         0.3,      1,        94.3,    145,         337,    145,         0.9,    145,       925.1,    145,     72155.8,    145
00:00:00 01/01/2023,        53.0,      1,         0.3,      1,        85.6,    145,         337,    145,         1.2,    145,       925.3,    145,     89317.0,    145
00:00:00 01/02/2023,         0.0,      1,         2.2,      1,        70.5,    145,         333,    145,         1.6,    145,       932.5,    145,    168866.7,    145
00:00:00 01/03/2023,        41.4,      1,         6.0,      1,        70.8,    145,         338,    145,         1.8,    145,       921.8,    145,    287612.0,    145
00:00:00 01/04/2023,        85.8,      1,         7.4,      1,        72.1,    145,          11,    145,         1.5,    145,       922.5,    145,    368403.0,    145
00:00:00 01/05/2023,       219.2,    145,        12.1,    145,        86.0,    145,          18,    145,         1.1,    145,       925.6,    145,    383739.6,    145
00:00:00 01/06/2023,       109.6,    145,        16.8,    145,        80.0,    145,          42,    145,         1.6,    145,       926.7,    145,    540295.8,    145
00:00:00 01/07/2023,       136.8,    145,        18.5,    145,        81.5,    145,          53,    145,         1.6,    145,       926.7,    145,    542353.1,    145
00:00:00 01/08/2023,       129.6,    145,        18.8,    145,        78.2,    145,          44,    145,         1.5,    145,       926.0,    145,    471905.4,    145
00:00:00 01/09/2023,        90.0,    145,        15.7,    145,        84.2,    145,          11,    145,         1.0,    145,       930.0,    145,    340553.2,    145
00:00:00 01/10/2023,       327.8,    145,        11.9,    145,        85.7,    145,         360,    145,         0.8,    145,       925.5,    145,    209647.1,    145
00:00:00 01/11/2023,       169.8,    145,         3.5,    145,        80.6,    145,         358,    145,         1.2,    145,       919.3,    145,    118018.6,    145
00:00:00 01/12/2023,       151.8,    145,         1.8,    145,        82.7,    145,         354,    145,         1.1,    145,       925.5,    145,     77013.7,    145
00:00:00 01/01/2024,        86.8,    145,         0.3,    145,        84.2,    145,         349,    145,         0.9,    145,       927.0,    145,    104583.2,    145
